SNo,Date,Province/State,Country,Recovered
34287,06/03/2020,Magdalena,Colombia,269.0
34302,06/03/2020,Meta,Colombia,895.0
34328,06/03/2020,Narino,Colombia,245.0
34347,06/03/2020,Norte de Santander,Colombia,97.0
34396,06/03/2020,Putumayo,Colombia,1.0
34401,06/03/2020,Quindio,Colombia,79.0
34410,06/03/2020,Risaralda,Colombia,225.0
34427,06/03/2020,San Andres y Providencia,Colombia,15.0
34431,06/03/2020,Santander,Colombia,47.0
34457,06/03/2020,Sucre,Colombia,4.0
34478,06/03/2020,Tolima,Colombia,147.0
34495,06/03/2020,Unknown,Colombia,0.0
34502,06/03/2020,Valle del Cauca,Colombia,1254.0
34504,06/03/2020,Vaupes,Colombia,0.0
34508,06/03/2020,Vichada,Colombia,0.0
34170,06/03/2020,Faroe Islands,Denmark,187.0
34187,06/03/2020,Greenland,Denmark,11.0
34172,06/03/2020,French Guiana,France,254.0
34173,06/03/2020,French Polynesia,France,60.0
34188,06/03/2020,Guadeloupe,France,138.0
34293,06/03/2020,Martinique,France,98.0
34299,06/03/2020,Mayotte,France,1523.0
34335,06/03/2020,New Caledonia,France,18.0
34404,06/03/2020,Reunion,France,411.0
34420,06/03/2020,Saint Barthelemy,France,6.0
34422,06/03/2020,Saint Pierre and Miquelon,France,1.0
34455,06/03/2020,St Martin,France,33.0
34089,06/03/2020,Baden-Wurttemberg,Germany,32200.0
34096,06/03/2020,Bayern,Germany,43310.0
34099,06/03/2020,Berlin,Germany,6388.0
34105,06/03/2020,Brandenburg,Germany,3100.0
34106,06/03/2020,Bremen,Germany,1200.0
34198,06/03/2020,Hamburg,Germany,4800.0
34203,06/03/2020,Hessen,Germany,9100.0
34300,06/03/2020,Mecklenburg-Vorpommern,Germany,722.0
34342,06/03/2020,Niedersachsen,Germany,10800.0
34346,06/03/2020,Nordrhein-Westfalen,Germany,35000.0
34405,06/03/2020,Rheinland-Pfalz,Germany,6267.0
34416,06/03/2020,Saarland,Germany,2502.0
34417,06/03/2020,Sachsen,Germany,4900.0
34418,06/03/2020,Sachsen-Anhalt,Germany,1604.0
34436,06/03/2020,Schleswig-Holstein,Germany,2900.0
34470,06/03/2020,Thuringen,Germany,2660.0
34496,06/03/2020,Unknown,Germany,0.0
34207,06/03/2020,Hong Kong,Hong Kong,1039.0
34048,06/03/2020,Abruzzo,Italy,2102.0
34095,06/03/2020,Basilicata,Italy,349.0
34113,06/03/2020,Calabria,Italy,951.0
34117,06/03/2020,Campania,Italy,3537.0
34166,06/03/2020,Emilia-Romagna,Italy,20856.0
34174,06/03/2020,Friuli Venezia Giulia,Italy,2707.0
34269,06/03/2020,Lazio,Italy,4188.0
34272,06/03/2020,Liguria,Italy,7764.0
34275,06/03/2020,Lombardia,Italy,53046.0
34291,06/03/2020,Marche,Italy,4438.0
34314,06/03/2020,Molise,Italy,287.0
34373,06/03/2020,P.A. Bolzano,Italy,2187.0
34374,06/03/2020,P.A. Trento,Italy,3748.0
34385,06/03/2020,Piemonte,Italy,22150.0
34394,06/03/2020,Puglia,Italy,2952.0
34434,06/03/2020,Sardegna,Italy,1080.0
34447,06/03/2020,Sicilia,Italy,2292.0
34480,06/03/2020,Toscana,Italy,8093.0
34492,06/03/2020,Umbria,Italy,1324.0
34501,06/03/2020,Valle d'Aosta,Italy,1031.0
34505,06/03/2020,Veneto,Italy,15856.0
34052,06/03/2020,Aichi,Japan,458.0
34053,06/03/2020,Akita,Japan,16.0
34071,06/03/2020,Aomori,Japan,26.0
34139,06/03/2020,Chiba,Japan,828.0
34165,06/03/2020,Ehime,Japan,59.0
34176,06/03/2020,Fukui,Japan,112.0
34177,06/03/2020,Fukuoka,Japan,626.0
34178,06/03/2020,Fukushima,Japan,75.0
34183,06/03/2020,Gifu,Japan,141.0
34196,06/03/2020,Gunma,Japan,122.0
34205,06/03/2020,Hiroshima,Japan,158.0
34206,06/03/2020,Hokkaido,Japan,821.0
34213,06/03/2020,Hyogo,Japan,636.0
34214,06/03/2020,Ibaraki,Japan,153.0
34223,06/03/2020,Ishikawa,Japan,233.0
34234,06/03/2020,Kagawa,Japan,28.0
34235,06/03/2020,Kagoshima,Japan,10.0
34240,06/03/2020,Kanagawa,Japan,1124.0
34256,06/03/2020,Kochi,Japan,71.0
34261,06/03/2020,Kumamoto,Japan,44.0
34264,06/03/2020,Kyoto,Japan,331.0
34307,06/03/2020,Mie,Japan,44.0
34312,06/03/2020,Miyagi,Japan,87.0
34313,06/03/2020,Miyazaki,Japan,17.0
34325,06/03/2020,Nagano,Japan,71.0
34326,06/03/2020,Nagasaki,Japan,16.0
34327,06/03/2020,Nara,Japan,89.0
34343,06/03/2020,Niigata,Japan,81.0
34363,06/03/2020,Oita,Japan,58.0
34364,06/03/2020,Okayama,Japan,25.0
34365,06/03/2020,Okinawa,Japan,137.0
34372,06/03/2020,Osaka,Japan,1610.0
34388,06/03/2020,Port Quarantine,Japan,154.0
34419,06/03/2020,Saga,Japan,45.0
34423,06/03/2020,Saitama,Japan,909.0
34443,06/03/2020,Shiga,Japan,92.0
34444,06/03/2020,Shimane,Japan,22.0
34445,06/03/2020,Shizuoka,Japan,73.0
34475,06/03/2020,Tochigi,Japan,53.0
34476,06/03/2020,Tokushima,Japan,4.0
34477,06/03/2020,Tokyo,Japan,4623.0
34481,06/03/2020,Tottori,Japan,3.0
34482,06/03/2020,Toyama,Japan,196.0
34497,06/03/2020,Unknown,Japan,0.0
34518,06/03/2020,Wakayama,Japan,60.0
34525,06/03/2020,Yamagata,Japan,66.0
34526,06/03/2020,Yamaguchi,Japan,36.0
34528,06/03/2020,Yamanashi,Japan,59.0
34282,06/03/2020,Macau,Macau,45.0
34068,06/03/2020,Anhui,Mainland China,985.0
34097,06/03/2020,Beijing,Mainland China,583.0
34142,06/03/2020,Chongqing,Mainland China,573.0
34175,06/03/2020,Fujian,Mainland China,356.0
34180,06/03/2020,Gansu,Mainland China,137.0
34192,06/03/2020,Guangdong,Mainland China,1583.0
34193,06/03/2020,Guangxi,Mainland China,252.0
34195,06/03/2020,Guizhou,Mainland China,145.0
34197,06/03/2020,Hainan,Mainland China,163.0
34200,06/03/2020,Hebei,Mainland China,322.0
34201,06/03/2020,Heilongjiang,Mainland China,934.0
34202,06/03/2020,Henan,Mainland China,1254.0
34210,06/03/2020,Hubei,Mainland China,63620.0
34212,06/03/2020,Hunan,Mainland China,1015.0
34220,06/03/2020,Inner Mongolia,Mainland China,212.0
34229,06/03/2020,Jiangsu,Mainland China,653.0
34230,06/03/2020,Jiangxi,Mainland China,931.0
34231,06/03/2020,Jilin,Mainland China,148.0
34271,06/03/2020,Liaoning,Mainland China,147.0
34344,06/03/2020,Ningxia,Mainland China,75.0
34397,06/03/2020,Qinghai,Mainland China,18.0
34439,06/03/2020,Shaanxi,Mainland China,305.0
34440,06/03/2020,Shandong,Mainland China,780.0
34441,06/03/2020,Shanghai,Mainland China,661.0
34442,06/03/2020,Shanxi,Mainland China,198.0
34446,06/03/2020,Sichuan,Mainland China,558.0
34471,06/03/2020,Tianjin,Mainland China,188.0
34472,06/03/2020,Tibet,Mainland China,1.0
34524,06/03/2020,Xinjiang,Mainland China,73.0
34532,06/03/2020,Yunnan,Mainland China,183.0
34537,06/03/2020,Zhejiang,Mainland China,1267.0
34051,06/03/2020,Aguascalientes,Mexico,650.0
34091,06/03/2020,Baja California,Mexico,3905.0
34092,06/03/2020,Baja California Sur,Mexico,547.0
34118,06/03/2020,Campeche,Mexico,422.0
34138,06/03/2020,Chiapas,Mexico,1283.0
34140,06/03/2020,Chihuahua,Mexico,1275.0
34145,06/03/2020,Ciudad de Mexico,Mexico,20521.0
34146,06/03/2020,Coahuila,Mexico,915.0
34147,06/03/2020,Colima,Mexico,105.0
34164,06/03/2020,Durango,Mexico,240.0
34191,06/03/2020,Guanajuato,Mexico,1108.0
34194,06/03/2020,Guerrero,Mexico,1594.0
34204,06/03/2020,Hidalgo,Mexico,1163.0
34227,06/03/2020,Jalisco,Mexico,1163.0
34304,06/03/2020,Mexico,Mexico,13000.0
34306,06/03/2020,Michoacan,Mexico,1534.0
34319,06/03/2020,Morelos,Mexico,933.0
34330,06/03/2020,Nayarit,Mexico,400.0
34358,06/03/2020,Nuevo Leon,Mexico,1147.0
34360,06/03/2020,Oaxaca,Mexico,1154.0
34392,06/03/2020,Puebla,Mexico,2280.0
34400,06/03/2020,Queretaro,Mexico,660.0
34402,06/03/2020,Quintana Roo,Mexico,1349.0
34428,06/03/2020,San Luis Potosi,Mexico,689.0
34448,06/03/2020,Sinaloa,Mexico,2687.0
34451,06/03/2020,Sonora,Mexico,1875.0
34460,06/03/2020,Tabasco,Mexico,3258.0
34462,06/03/2020,Tamaulipas,Mexico,1335.0
34473,06/03/2020,Tlaxcala,Mexico,806.0
34506,06/03/2020,Veracruz,Mexico,3085.0
34530,06/03/2020,Yucatan,Mexico,1381.0
34534,06/03/2020,Zacatecas,Mexico,216.0
34081,06/03/2020,Aruba,Netherlands,98.0
34103,06/03/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,7.0
34154,06/03/2020,Curacao,Netherlands,15.0
34449,06/03/2020,Sint Maarten,Netherlands,60.0
34063,06/03/2020,Amazonas,Peru,0.0
34065,06/03/2020,Ancash,Peru,0.0
34072,06/03/2020,Apurimac,Peru,0.0
34076,06/03/2020,Arequipa,Peru,0.0
34087,06/03/2020,Ayacucho,Peru,0.0
34112,06/03/2020,Cajamarca,Peru,0.0
34116,06/03/2020,Callao,Peru,0.0
34155,06/03/2020,Cusco,Peru,0.0
34208,06/03/2020,Huancavelica,Peru,0.0
34209,06/03/2020,Huanuco,Peru,0.0
34215,06/03/2020,Ica,Peru,0.0
34232,06/03/2020,Junin,Peru,0.0
34266,06/03/2020,La Libertad,Peru,0.0
34268,06/03/2020,Lambayeque,Peru,0.0
34273,06/03/2020,Lima,Peru,0.0
34276,06/03/2020,Loreto,Peru,0.0
34283,06/03/2020,Madre de Dios,Peru,0.0
34317,06/03/2020,Moquegua,Peru,0.0
34379,06/03/2020,Pasco,Peru,0.0
34386,06/03/2020,Piura,Peru,0.0
34395,06/03/2020,Puno,Peru,0.0
34429,06/03/2020,San Martin,Peru,0.0
34461,06/03/2020,Tacna,Peru,0.0
34484,06/03/2020,Tumbes,Peru,0.0
34489,06/03/2020,Ucayali,Peru,0.0
34498,06/03/2020,Unknown,Peru,72319.0
34050,06/03/2020,Adygea Republic,Russia,465.0
34058,06/03/2020,Altai Krai,Russia,866.0
34059,06/03/2020,Altai Republic,Russia,84.0
34064,06/03/2020,Amur Oblast,Russia,198.0
34080,06/03/2020,Arkhangelsk Oblast,Russia,698.0
34082,06/03/2020,Astrakhan Oblast,Russia,1052.0
34094,06/03/2020,Bashkortostan Republic,Russia,1192.0
34098,06/03/2020,Belgorod Oblast,Russia,1082.0
34109,06/03/2020,Bryansk Oblast,Russia,2522.0
34110,06/03/2020,Buryatia Republic,Russia,917.0
34133,06/03/2020,Chechen Republic,Russia,894.0
34134,06/03/2020,Chelyabinsk Oblast,Russia,1394.0
34143,06/03/2020,Chukotka Autonomous Okrug,Russia,59.0
34144,06/03/2020,Chuvashia Republic,Russia,1369.0
34156,06/03/2020,Dagestan Republic,Russia,4477.0
34219,06/03/2020,Ingushetia Republic,Russia,966.0
34222,06/03/2020,Irkutsk Oblast,Russia,458.0
34226,06/03/2020,Ivanovo Oblast,Russia,928.0
34228,06/03/2020,Jewish Autonomous Okrug,Russia,229.0
34233,06/03/2020,Kabardino-Balkarian Republic,Russia,1362.0
34236,06/03/2020,Kaliningrad Oblast,Russia,698.0
34237,06/03/2020,Kalmykia Republic,Russia,556.0
34238,06/03/2020,Kaluga Oblast,Russia,1732.0
34239,06/03/2020,Kamchatka Krai,Russia,286.0
34242,06/03/2020,Karachay-Cherkess Republic,Russia,348.0
34243,06/03/2020,Karelia Republic,Russia,197.0
34244,06/03/2020,Kemerovo Oblast,Russia,261.0
34246,06/03/2020,Khabarovsk Krai,Russia,1169.0
34247,06/03/2020,Khakassia Republic,Russia,609.0
34248,06/03/2020,Khanty-Mansi Autonomous Okrug,Russia,936.0
34254,06/03/2020,Kirov Oblast,Russia,1013.0
34257,06/03/2020,Komi Republic,Russia,801.0
34258,06/03/2020,Kostroma Oblast,Russia,425.0
34259,06/03/2020,Krasnodar Krai,Russia,2917.0
34260,06/03/2020,Krasnoyarsk Krai,Russia,1300.0
34262,06/03/2020,Kurgan Oblast,Russia,144.0
34263,06/03/2020,Kursk Oblast,Russia,1513.0
34270,06/03/2020,Leningrad Oblast,Russia,1751.0
34274,06/03/2020,Lipetsk Oblast,Russia,789.0
34285,06/03/2020,Magadan Oblast,Russia,201.0
34292,06/03/2020,Mari El Republic,Russia,1513.0
34318,06/03/2020,Mordovia Republic,Russia,954.0
34320,06/03/2020,Moscow,Russia,91654.0
34321,06/03/2020,Moscow Oblast,Russia,9311.0
34323,06/03/2020,Murmansk Oblast,Russia,2375.0
34332,06/03/2020,Nenets Autonomous Okrug,Russia,15.0
34345,06/03/2020,Nizhny Novgorod Oblast,Russia,4252.0
34350,06/03/2020,North Ossetia - Alania Republic,Russia,2231.0
34355,06/03/2020,Novgorod Oblast,Russia,416.0
34356,06/03/2020,Novosibirsk Oblast,Russia,1235.0
34367,06/03/2020,Omsk Oblast,Russia,437.0
34370,06/03/2020,Orel Oblast,Russia,1274.0
34371,06/03/2020,Orenburg Oblast,Russia,1241.0
34381,06/03/2020,Penza Oblast,Russia,2048.0
34382,06/03/2020,Perm Krai,Russia,1221.0
34389,06/03/2020,Primorsky Krai,Russia,1223.0
34391,06/03/2020,Pskov Oblast,Russia,368.0
34414,06/03/2020,Rostov Oblast,Russia,1950.0
34415,06/03/2020,Ryazan Oblast,Russia,1169.0
34421,06/03/2020,Saint Petersburg,Russia,6331.0
34424,06/03/2020,Sakha (Yakutiya) Republic,Russia,1015.0
34425,06/03/2020,Sakhalin Oblast,Russia,62.0
34426,06/03/2020,Samara Oblast,Russia,1138.0
34433,06/03/2020,Saratov Oblast,Russia,1288.0
34450,06/03/2020,Smolensk Oblast,Russia,880.0
34456,06/03/2020,Stavropol Krai,Russia,1265.0
34459,06/03/2020,Sverdlovsk Oblast,Russia,2680.0
34463,06/03/2020,Tambov Oblast,Russia,1272.0
34466,06/03/2020,Tatarstan Republic,Russia,2991.0
34479,06/03/2020,Tomsk Oblast,Russia,359.0
34483,06/03/2020,Tula Oblast,Russia,2037.0
34486,06/03/2020,Tver Oblast,Russia,1229.0
34487,06/03/2020,Tyumen Oblast,Russia,922.0
34488,06/03/2020,Tyva Republic,Russia,227.0
34490,06/03/2020,Udmurt Republic,Russia,438.0
34491,06/03/2020,Ulyanovsk Oblast,Russia,832.0
34513,06/03/2020,Vladimir Oblast,Russia,941.0
34514,06/03/2020,Volgograd Oblast,Russia,1165.0
34515,06/03/2020,Vologda Oblast,Russia,439.0
34517,06/03/2020,Voronezh Oblast,Russia,1567.0
34527,06/03/2020,Yamalo-Nenets Autonomous Okrug,Russia,1207.0
34529,06/03/2020,Yaroslavl Oblast,Russia,896.0
34533,06/03/2020,Zabaykalsky Krai,Russia,633.0
34066,06/03/2020,Andalusia,Spain,10671.0
34073,06/03/2020,Aragon,Spain,3772.0
34083,06/03/2020,Asturias,Spain,1063.0
34093,06/03/2020,Baleares,Spain,1533.0
34111,06/03/2020,C. Valenciana,Spain,9970.0
34119,06/03/2020,Canarias,Spain,1537.0
34120,06/03/2020,Cantabria,Spain,2287.0
34124,06/03/2020,Castilla - La Mancha,Spain,6392.0
34125,06/03/2020,Castilla y Leon,Spain,8716.0
34126,06/03/2020,Catalonia,Spain,26203.0
34131,06/03/2020,Ceuta,Spain,163.0
34168,06/03/2020,Extremadura,Spain,2652.0
34179,06/03/2020,Galicia,Spain,9204.0
34267,06/03/2020,La Rioja,Spain,3107.0
34284,06/03/2020,Madrid,Spain,40736.0
34301,06/03/2020,Melilla,Spain,125.0
34322,06/03/2020,Murcia,Spain,2180.0
34329,06/03/2020,Navarra,Spain,3905.0
34375,06/03/2020,Pais Vasco,Spain,16160.0
34499,06/03/2020,Unknown,Spain,0.0
34067,06/03/2020,Anguilla,UK,3.0
34100,06/03/2020,Bermuda,UK,113.0
34108,06/03/2020,British Virgin Islands,UK,7.0
34128,06/03/2020,Cayman Islands,UK,78.0
34132,06/03/2020,Channel Islands,UK,512.0
34169,06/03/2020,Falkland Islands (Malvinas),UK,13.0
34182,06/03/2020,Gibraltar,UK,153.0
34224,06/03/2020,Isle of Man,UK,312.0
34316,06/03/2020,Montserrat,UK,10.0
34485,06/03/2020,Turks and Caicos Islands,UK,11.0
34054,06/03/2020,Alabama,US,0.0
34056,06/03/2020,Alaska,US,0.0
34078,06/03/2020,Arizona,US,0.0
34079,06/03/2020,Arkansas,US,0.0
34115,06/03/2020,California,US,0.0
34148,06/03/2020,Colorado,US,0.0
34149,06/03/2020,Connecticut,US,0.0
34157,06/03/2020,Delaware,US,0.0
34159,06/03/2020,Diamond Princess cruise ship,US,0.0
34160,06/03/2020,District of Columbia,US,0.0
34171,06/03/2020,Florida,US,0.0
34181,06/03/2020,Georgia,US,0.0
34186,06/03/2020,Grand Princess,US,0.0
34190,06/03/2020,Guam,US,0.0
34199,06/03/2020,Hawaii,US,0.0
34216,06/03/2020,Idaho,US,0.0
34217,06/03/2020,Illinois,US,0.0
34218,06/03/2020,Indiana,US,0.0
34221,06/03/2020,Iowa,US,0.0
34241,06/03/2020,Kansas,US,0.0
34245,06/03/2020,Kentucky,US,0.0
34279,06/03/2020,Louisiana,US,0.0
34288,06/03/2020,Maine,US,0.0
34294,06/03/2020,Maryland,US,0.0
34295,06/03/2020,Massachusetts,US,0.0
34305,06/03/2020,Michigan,US,0.0
34309,06/03/2020,Minnesota,US,0.0
34310,06/03/2020,Mississippi,US,0.0
34311,06/03/2020,Missouri,US,0.0
34315,06/03/2020,Montana,US,0.0
34331,06/03/2020,Nebraska,US,0.0
34333,06/03/2020,Nevada,US,0.0
34336,06/03/2020,New Hampshire,US,0.0
34337,06/03/2020,New Jersey,US,0.0
34338,06/03/2020,New Mexico,US,0.0
34340,06/03/2020,New York,US,0.0
34348,06/03/2020,North Carolina,US,0.0
34349,06/03/2020,North Dakota,US,0.0
34351,06/03/2020,Northern Mariana Islands,US,0.0
34362,06/03/2020,Ohio,US,0.0
34366,06/03/2020,Oklahoma,US,0.0
34369,06/03/2020,Oregon,US,0.0
34380,06/03/2020,Pennsylvania,US,0.0
34393,06/03/2020,Puerto Rico,US,0.0
34403,06/03/2020,Recovered,US,479258.0
34406,06/03/2020,Rhode Island,US,0.0
34453,06/03/2020,South Carolina,US,0.0
34454,06/03/2020,South Dakota,US,0.0
34467,06/03/2020,Tennessee,US,0.0
34469,06/03/2020,Texas,US,0.0
34500,06/03/2020,Utah,US,0.0
34507,06/03/2020,Vermont,US,0.0
34511,06/03/2020,Virgin Islands,US,0.0
34512,06/03/2020,Virginia,US,0.0
34519,06/03/2020,Washington,US,0.0
34520,06/03/2020,West Virginia,US,0.0
34522,06/03/2020,Wisconsin,US,0.0
34523,06/03/2020,Wyoming,US,0.0
34135,06/03/2020,Cherkasy Oblast,Ukraine,320.0
34136,06/03/2020,Chernihiv Oblast,Ukraine,63.0
34137,06/03/2020,Chernivtsi Oblast,Ukraine,1017.0
34152,06/03/2020,Crimea Republic*,Ukraine,259.0
34162,06/03/2020,Dnipropetrovsk Oblast,Ukraine,267.0
34163,06/03/2020,Donetsk Oblast,Ukraine,97.0
34225,06/03/2020,Ivano-Frankivsk Oblast,Ukraine,862.0
34249,06/03/2020,Kharkiv Oblast,Ukraine,467.0
34250,06/03/2020,Kherson Oblast,Ukraine,161.0
34251,06/03/2020,Khmelnytskyi Oblast,Ukraine,259.0
34252,06/03/2020,Kiev,Ukraine,756.0
34253,06/03/2020,Kiev Oblast,Ukraine,418.0
34255,06/03/2020,Kirovohrad Oblast,Ukraine,403.0
34280,06/03/2020,Luhansk Oblast,Ukraine,40.0
34281,06/03/2020,Lviv Oblast,Ukraine,457.0
34324,06/03/2020,Mykolaiv Oblast,Ukraine,182.0
34361,06/03/2020,Odessa Oblast,Ukraine,231.0
34387,06/03/2020,Poltava Oblast,Ukraine,253.0
34411,06/03/2020,Rivne Oblast,Ukraine,993.0
34438,06/03/2020,Sevastopol*,Ukraine,139.0
34458,06/03/2020,Sumy Oblast,Ukraine,147.0
34468,06/03/2020,Ternopil Oblast,Ukraine,948.0
34510,06/03/2020,Vinnytsia Oblast,Ukraine,657.0
34516,06/03/2020,Volyn Oblast,Ukraine,278.0
34535,06/03/2020,Zakarpattia Oblast,Ukraine,434.0
34536,06/03/2020,Zaporizhia Oblast,Ukraine,258.0
34538,06/03/2020,Zhytomyr Oblast,Ukraine,472.0
34750,06/04/2020,Australian Capital Territory,Australia,104.0
35003,06/04/2020,New South Wales,Australia,2714.0
35016,06/04/2020,Northern Territory,Australia,29.0
35063,06/04/2020,Queensland,Australia,1049.0
35116,06/04/2020,South Australia,Australia,436.0
35129,06/04/2020,Tasmania,Australia,208.0
35173,06/04/2020,Victoria,Australia,1586.0
35185,06/04/2020,Western Australia,Australia,557.0
34713,06/04/2020,Acre,Brazil,0.0
34719,06/04/2020,Alagoas,Brazil,0.0
34724,06/04/2020,Amapa,Brazil,0.0
34725,06/04/2020,Amazonas,Brazil,0.0
34754,06/04/2020,Bahia,Brazil,0.0
34793,06/04/2020,Ceara,Brazil,0.0
34825,06/04/2020,Distrito Federal,Brazil,0.0
34831,06/04/2020,Espirito Santo,Brazil,0.0
34848,06/04/2020,Goias,Brazil,0.0
34954,06/04/2020,Maranhao,Brazil,0.0
34960,06/04/2020,Mato Grosso,Brazil,0.0
34961,06/04/2020,Mato Grosso do Sul,Brazil,0.0
34972,06/04/2020,Minas Gerais,Brazil,0.0
35040,06/04/2020,Para,Brazil,0.0
35041,06/04/2020,Paraiba,Brazil,0.0
35042,06/04/2020,Parana,Brazil,0.0
35047,06/04/2020,Pernambuco,Brazil,0.0
35048,06/04/2020,Piaui,Brazil,0.0
35071,06/04/2020,Rio Grande do Norte,Brazil,0.0
35072,06/04/2020,Rio Grande do Sul,Brazil,0.0
35073,06/04/2020,Rio de Janeiro,Brazil,0.0
35076,06/04/2020,Rondonia,Brazil,0.0
35077,06/04/2020,Roraima,Brazil,0.0
35094,06/04/2020,Santa Catarina,Brazil,0.0
35096,06/04/2020,Sao Paulo,Brazil,0.0
35101,06/04/2020,Sergipe,Brazil,0.0
35138,06/04/2020,Tocantins,Brazil,0.0
35157,06/04/2020,Unknown,Brazil,254963.0
34721,06/04/2020,Alberta,Canada,6611.0
34771,06/04/2020,British Columbia,Canada,2265.0
34822,06/04/2020,Diamond Princess cruise ship,Canada,0.0
34849,06/04/2020,Grand Princess,Canada,13.0
34953,06/04/2020,Manitoba,Canada,284.0
34998,06/04/2020,New Brunswick,Canada,120.0
35005,06/04/2020,Newfoundland and Labrador,Canada,256.0
35017,06/04/2020,Northwest Territories,Canada,5.0
35018,06/04/2020,Nova Scotia,Canada,995.0
35032,06/04/2020,Ontario,Canada,23653.0
35054,06/04/2020,Prince Edward Island,Canada,27.0
35062,06/04/2020,Quebec,Canada,17336.0
35099,06/04/2020,Saskatchewan,Canada,608.0
35195,06/04/2020,Yukon,Canada,11.0
34734,06/04/2020,Antofagasta,Chile,0.0
34739,06/04/2020,Araucania,Chile,0.0
34741,06/04/2020,Arica y Parinacota,Chile,0.0
34748,06/04/2020,Atacama,Chile,0.0
34752,06/04/2020,Aysen,Chile,0.0
34765,06/04/2020,Biobio,Chile,0.0
34814,06/04/2020,Coquimbo,Chile,0.0
34941,06/04/2020,Los Lagos,Chile,0.0
34942,06/04/2020,Los Rios,Chile,0.0
34950,06/04/2020,Magallanes,Chile,0.0
34962,06/04/2020,Maule,Chile,0.0
34967,06/04/2020,Metropolitana,Chile,0.0
35021,06/04/2020,Nuble,Chile,0.0
35023,06/04/2020,OHiggins,Chile,0.0
35128,06/04/2020,Tarapaca,Chile,0.0
35158,06/04/2020,Unknown,Chile,21305.0
35167,06/04/2020,Valparaiso,Chile,0.0
34726,06/04/2020,Amazonas,Colombia,758.0
34733,06/04/2020,Antioquia,Colombia,518.0
34738,06/04/2020,Arauca,Colombia,1.0
34749,06/04/2020,Atlantico,Colombia,1234.0
34766,06/04/2020,Bolivar,Colombia,841.0
34768,06/04/2020,Boyaca,Colombia,108.0
34778,06/04/2020,Caldas,Colombia,105.0
34785,06/04/2020,Capital District,Colombia,4494.0
34786,06/04/2020,Caqueta,Colombia,18.0
34787,06/04/2020,Casanare,Colombia,26.0
34791,06/04/2020,Cauca,Colombia,53.0
34794,06/04/2020,Cesar,Colombia,63.0
34805,06/04/2020,Choco,Colombia,47.0
34815,06/04/2020,Cordoba,Colombia,56.0
34817,06/04/2020,Cundinamarca,Colombia,335.0
34853,06/04/2020,Guainia,Colombia,0.0
34875,06/04/2020,Huila,Colombia,196.0
34929,06/04/2020,La Guajira,Colombia,31.0
34951,06/04/2020,Magdalena,Colombia,275.0
34966,06/04/2020,Meta,Colombia,922.0
34992,06/04/2020,Narino,Colombia,313.0
35011,06/04/2020,Norte de Santander,Colombia,99.0
35060,06/04/2020,Putumayo,Colombia,2.0
35065,06/04/2020,Quindio,Colombia,78.0
35074,06/04/2020,Risaralda,Colombia,225.0
35091,06/04/2020,San Andres y Providencia,Colombia,15.0
35095,06/04/2020,Santander,Colombia,47.0
35121,06/04/2020,Sucre,Colombia,4.0
35142,06/04/2020,Tolima,Colombia,149.0
35159,06/04/2020,Unknown,Colombia,0.0
35166,06/04/2020,Valle del Cauca,Colombia,1306.0
35168,06/04/2020,Vaupes,Colombia,0.0
35172,06/04/2020,Vichada,Colombia,0.0
34834,06/04/2020,Faroe Islands,Denmark,187.0
34851,06/04/2020,Greenland,Denmark,13.0
34836,06/04/2020,French Guiana,France,296.0
34837,06/04/2020,French Polynesia,France,60.0
34852,06/04/2020,Guadeloupe,France,138.0
34957,06/04/2020,Martinique,France,98.0
34963,06/04/2020,Mayotte,France,1523.0
34999,06/04/2020,New Caledonia,France,18.0
35068,06/04/2020,Reunion,France,411.0
35084,06/04/2020,Saint Barthelemy,France,6.0
35086,06/04/2020,Saint Pierre and Miquelon,France,1.0
35119,06/04/2020,St Martin,France,33.0
34753,06/04/2020,Baden-Wurttemberg,Germany,32209.0
34760,06/04/2020,Bayern,Germany,43480.0
34763,06/04/2020,Berlin,Germany,6412.0
34769,06/04/2020,Brandenburg,Germany,3100.0
34770,06/04/2020,Bremen,Germany,1200.0
34862,06/04/2020,Hamburg,Germany,4800.0
34867,06/04/2020,Hessen,Germany,9100.0
34964,06/04/2020,Mecklenburg-Vorpommern,Germany,722.0
35006,06/04/2020,Niedersachsen,Germany,10900.0
35010,06/04/2020,Nordrhein-Westfalen,Germany,35100.0
35069,06/04/2020,Rheinland-Pfalz,Germany,6289.0
35080,06/04/2020,Saarland,Germany,2507.0
35081,06/04/2020,Sachsen,Germany,4900.0
35082,06/04/2020,Sachsen-Anhalt,Germany,1610.0
35100,06/04/2020,Schleswig-Holstein,Germany,2900.0
35134,06/04/2020,Thuringen,Germany,2680.0
35160,06/04/2020,Unknown,Germany,0.0
34871,06/04/2020,Hong Kong,Hong Kong,1042.0
34712,06/04/2020,Abruzzo,Italy,2136.0
34759,06/04/2020,Basilicata,Italy,352.0
34777,06/04/2020,Calabria,Italy,959.0
34781,06/04/2020,Campania,Italy,3572.0
34830,06/04/2020,Emilia-Romagna,Italy,21018.0
34838,06/04/2020,Friuli Venezia Giulia,Italy,2730.0
34933,06/04/2020,Lazio,Italy,4260.0
34936,06/04/2020,Liguria,Italy,7899.0
34939,06/04/2020,Lombardia,Italy,53101.0
