SNo,Date,Province/State,Country,Deaths
59354,07/08/2020,Gotland,Sweden,6.0
59370,07/08/2020,Halland,Sweden,75.0
59405,07/08/2020,Jamtland Harjedalen,Sweden,54.0
59411,07/08/2020,Jonkoping,Sweden,175.0
59417,07/08/2020,Kalmar,Sweden,58.0
59445,07/08/2020,Kronoberg,Sweden,100.0
59539,07/08/2020,Norrbotten,Sweden,69.0
59564,07/08/2020,Orebro,Sweden,166.0
59569,07/08/2020,Ostergotland,Sweden,224.0
59654,07/08/2020,Skane,Sweden,252.0
59657,07/08/2020,Sormland,Sweden,246.0
59663,07/08/2020,Stockholm,Sweden,2344.0
59711,07/08/2020,Uppsala,Sweden,232.0
59718,07/08/2020,Varmland,Sweden,69.0
59719,07/08/2020,Vasterbotten,Sweden,31.0
59720,07/08/2020,Vasternorrland,Sweden,118.0
59721,07/08/2020,Vastmanland,Sweden,170.0
59722,07/08/2020,Vastra Gotaland,Sweden,781.0
59221,07/08/2020,Anguilla,UK,0.0
59258,07/08/2020,Bermuda,UK,9.0
59268,07/08/2020,British Virgin Islands,UK,1.0
59288,07/08/2020,Cayman Islands,UK,1.0
59293,07/08/2020,Channel Islands,UK,47.0
59332,07/08/2020,England,UK,39936.0
59335,07/08/2020,Falkland Islands (Malvinas),UK,0.0
59349,07/08/2020,Gibraltar,UK,0.0
59400,07/08/2020,Isle of Man,UK,24.0
59507,07/08/2020,Montserrat,UK,1.0
59544,07/08/2020,Northern Ireland,UK,554.0
59638,07/08/2020,Scotland,UK,2489.0
59695,07/08/2020,Turks and Caicos Islands,UK,2.0
59710,07/08/2020,Unknown,UK,0.0
59738,07/08/2020,Wales,UK,1538.0
59206,07/08/2020,Alabama,US,1058.0
59208,07/08/2020,Alaska,US,17.0
59232,07/08/2020,Arizona,US,1963.0
59233,07/08/2020,Arkansas,US,305.0
59275,07/08/2020,California,US,6718.0
59310,07/08/2020,Colorado,US,1704.0
59311,07/08/2020,Connecticut,US,4343.0
59321,07/08/2020,Delaware,US,515.0
59324,07/08/2020,Diamond Princess cruise ship,US,0.0
59325,07/08/2020,District of Columbia,US,564.0
59337,07/08/2020,Florida,US,3889.0
59348,07/08/2020,Georgia,US,2922.0
59356,07/08/2020,Grand Princess,US,3.0
59360,07/08/2020,Guam,US,5.0
59373,07/08/2020,Hawaii,US,19.0
59391,07/08/2020,Idaho,US,98.0
59392,07/08/2020,Illinois,US,7309.0
59393,07/08/2020,Indiana,US,2732.0
59396,07/08/2020,Iowa,US,736.0
59422,07/08/2020,Kansas,US,289.0
59427,07/08/2020,Kentucky,US,608.0
59465,07/08/2020,Louisiana,US,3339.0
59476,07/08/2020,Maine,US,110.0
59483,07/08/2020,Maryland,US,3275.0
59484,07/08/2020,Massachusetts,US,8243.0
59495,07/08/2020,Michigan,US,6262.0
59499,07/08/2020,Minnesota,US,1523.0
59500,07/08/2020,Mississippi,US,1188.0
59501,07/08/2020,Missouri,US,1069.0
59506,07/08/2020,Montana,US,23.0
59523,07/08/2020,Nebraska,US,282.0
59525,07/08/2020,Nevada,US,553.0
59528,07/08/2020,New Hampshire,US,386.0
59529,07/08/2020,New Jersey,US,15332.0
59530,07/08/2020,New Mexico,US,527.0
59532,07/08/2020,New York,US,32251.0
59541,07/08/2020,North Carolina,US,1462.0
59542,07/08/2020,North Dakota,US,85.0
59545,07/08/2020,Northern Mariana Islands,US,2.0
59557,07/08/2020,Ohio,US,2991.0
59561,07/08/2020,Oklahoma,US,407.0
59565,07/08/2020,Oregon,US,224.0
59577,07/08/2020,Pennsylvania,US,6812.0
59591,07/08/2020,Puerto Rico,US,159.0
59604,07/08/2020,Recovered,US,0.0
59607,07/08/2020,Rhode Island,US,971.0
59659,07/08/2020,South Carolina,US,884.0
59660,07/08/2020,South Dakota,US,98.0
59676,07/08/2020,Tennessee,US,685.0
59678,07/08/2020,Texas,US,2875.0
59712,07/08/2020,Utah,US,201.0
59726,07/08/2020,Vermont,US,56.0
59730,07/08/2020,Virgin Islands,US,6.0
59731,07/08/2020,Virginia,US,1905.0
59739,07/08/2020,Washington,US,1394.0
59741,07/08/2020,West Virginia,US,95.0
59743,07/08/2020,Wisconsin,US,807.0
59744,07/08/2020,Wyoming,US,21.0
59296,07/08/2020,Cherkasy Oblast,Ukraine,27.0
59297,07/08/2020,Chernihiv Oblast,Ukraine,13.0
59298,07/08/2020,Chernivtsi Oblast,Ukraine,192.0
59314,07/08/2020,Crimea Republic*,Ukraine,12.0
59327,07/08/2020,Dnipropetrovsk Oblast,Ukraine,23.0
59328,07/08/2020,Donetsk Oblast,Ukraine,10.0
59401,07/08/2020,Ivano-Frankivsk Oblast,Ukraine,105.0
59432,07/08/2020,Kharkiv Oblast,Ukraine,99.0
59433,07/08/2020,Kherson Oblast,Ukraine,3.0
59434,07/08/2020,Khmelnytskyi Oblast,Ukraine,20.0
59436,07/08/2020,Kiev,Ukraine,119.0
59437,07/08/2020,Kiev Oblast,Ukraine,55.0
59439,07/08/2020,Kirovohrad Oblast,Ukraine,32.0
59466,07/08/2020,Luhansk Oblast,Ukraine,0.0
59467,07/08/2020,Lviv Oblast,Ukraine,170.0
59515,07/08/2020,Mykolaiv Oblast,Ukraine,11.0
59555,07/08/2020,Odessa Oblast,Ukraine,25.0
59584,07/08/2020,Poltava Oblast,Ukraine,13.0
59612,07/08/2020,Rivne Oblast,Ukraine,78.0
59640,07/08/2020,Sevastopol*,Ukraine,5.0
59665,07/08/2020,Sumy Oblast,Ukraine,5.0
59677,07/08/2020,Ternopil Oblast,Ukraine,31.0
59729,07/08/2020,Vinnytsia Oblast,Ukraine,33.0
59735,07/08/2020,Volyn Oblast,Ukraine,71.0
59756,07/08/2020,Zakarpattia Oblast,Ukraine,121.0
59757,07/08/2020,Zaporizhia Oblast,Ukraine,18.0
59759,07/08/2020,Zhytomyr Oblast,Ukraine,32.0
59971,07/09/2020,Australian Capital Territory,Australia,3.0
60260,07/09/2020,New South Wales,Australia,49.0
60275,07/09/2020,Northern Territory,Australia,0.0
60328,07/09/2020,Queensland,Australia,6.0
60387,07/09/2020,South Australia,Australia,4.0
60402,07/09/2020,Tasmania,Australia,13.0
60457,07/09/2020,Victoria,Australia,22.0
60471,07/09/2020,Western Australia,Australia,9.0
59930,07/09/2020,Acre,Brazil,411.0
59936,07/09/2020,Alagoas,Brazil,1230.0
59941,07/09/2020,Amapa,Brazil,467.0
59942,07/09/2020,Amazonas,Brazil,2985.0
59976,07/09/2020,Bahia,Brazil,2328.0
60018,07/09/2020,Ceara,Brazil,6741.0
60055,07/09/2020,Distrito Federal,Brazil,823.0
60062,07/09/2020,Espirito Santo,Brazil,1930.0
60082,07/09/2020,Goias,Brazil,769.0
60208,07/09/2020,Maranhao,Brazil,2357.0
60214,07/09/2020,Mato Grosso,Brazil,928.0
60215,07/09/2020,Mato Grosso do Sul,Brazil,136.0
60227,07/09/2020,Minas Gerais,Brazil,1445.0
60302,07/09/2020,Para,Brazil,5196.0
60303,07/09/2020,Paraiba,Brazil,1196.0
60304,07/09/2020,Parana,Brazil,931.0
60309,07/09/2020,Pernambuco,Brazil,5409.0
60310,07/09/2020,Piaui,Brazil,884.0
60337,07/09/2020,Rio Grande do Norte,Brazil,1345.0
60338,07/09/2020,Rio Grande do Sul,Brazil,870.0
60339,07/09/2020,Rio de Janeiro,Brazil,11115.0
60342,07/09/2020,Rondonia,Brazil,589.0
60343,07/09/2020,Roraima,Brazil,393.0
60360,07/09/2020,Santa Catarina,Brazil,447.0
60362,07/09/2020,Sao Paulo,Brazil,17118.0
60368,07/09/2020,Sergipe,Brazil,901.0
60412,07/09/2020,Tocantins,Brazil,240.0
59938,07/09/2020,Alberta,Canada,161.0
59996,07/09/2020,British Columbia,Canada,186.0
60052,07/09/2020,Diamond Princess cruise ship,Canada,1.0
60084,07/09/2020,Grand Princess,Canada,0.0
60207,07/09/2020,Manitoba,Canada,7.0
60255,07/09/2020,New Brunswick,Canada,2.0
60262,07/09/2020,Newfoundland and Labrador,Canada,3.0
60276,07/09/2020,Northwest Territories,Canada,0.0
60277,07/09/2020,Nova Scotia,Canada,63.0
60292,07/09/2020,Ontario,Canada,2750.0
60316,07/09/2020,Prince Edward Island,Canada,0.0
60327,07/09/2020,Quebec,Canada,5609.0
60365,07/09/2020,Saskatchewan,Canada,15.0
60481,07/09/2020,Yukon,Canada,0.0
59953,07/09/2020,Antofagasta,Chile,203.0
59958,07/09/2020,Araucania,Chile,47.0
59960,07/09/2020,Arica y Parinacota,Chile,24.0
59969,07/09/2020,Atacama,Chile,7.0
59973,07/09/2020,Aysen,Chile,0.0
59989,07/09/2020,Biobio,Chile,67.0
60041,07/09/2020,Coquimbo,Chile,29.0
60192,07/09/2020,Los Lagos,Chile,22.0
60193,07/09/2020,Los Rios,Chile,11.0
60202,07/09/2020,Magallanes,Chile,17.0
60216,07/09/2020,Maule,Chile,81.0
60222,07/09/2020,Metropolitana,Chile,5610.0
60280,07/09/2020,Nuble,Chile,36.0
60282,07/09/2020,OHiggins,Chile,109.0
60401,07/09/2020,Tarapaca,Chile,107.0
60432,07/09/2020,Unknown,Chile,0.0
60446,07/09/2020,Valparaiso,Chile,312.0
59943,07/09/2020,Amazonas,Colombia,99.0
59952,07/09/2020,Antioquia,Colombia,66.0
59957,07/09/2020,Arauca,Colombia,0.0
59970,07/09/2020,Atlantico,Colombia,1719.0
59991,07/09/2020,Bolivar,Colombia,450.0
59993,07/09/2020,Boyaca,Colombia,18.0
60003,07/09/2020,Caldas,Colombia,8.0
60010,07/09/2020,Capital District,Colombia,984.0
60011,07/09/2020,Caqueta,Colombia,2.0
60012,07/09/2020,Casanare,Colombia,0.0
60016,07/09/2020,Cauca,Colombia,22.0
60019,07/09/2020,Cesar,Colombia,34.0
60032,07/09/2020,Choco,Colombia,65.0
60042,07/09/2020,Cordoba,Colombia,104.0
60044,07/09/2020,Cundinamarca,Colombia,81.0
60088,07/09/2020,Guainia,Colombia,1.0
60093,07/09/2020,Guaviare,Colombia,0.0
60115,07/09/2020,Huila,Colombia,16.0
60179,07/09/2020,La Guajira,Colombia,38.0
60203,07/09/2020,Magdalena,Colombia,175.0
60221,07/09/2020,Meta,Colombia,19.0
60249,07/09/2020,Narino,Colombia,133.0
60269,07/09/2020,Norte de Santander,Colombia,23.0
60325,07/09/2020,Putumayo,Colombia,8.0
60330,07/09/2020,Quindio,Colombia,6.0
60340,07/09/2020,Risaralda,Colombia,19.0
60357,07/09/2020,San Andres y Providencia,Colombia,1.0
60361,07/09/2020,Santander,Colombia,21.0
60393,07/09/2020,Sucre,Colombia,125.0
60416,07/09/2020,Tolima,Colombia,29.0
60433,07/09/2020,Unknown,Colombia,0.0
60445,07/09/2020,Valle del Cauca,Colombia,524.0
60452,07/09/2020,Vaupes,Colombia,1.0
60456,07/09/2020,Vichada,Colombia,0.0
60065,07/09/2020,Faroe Islands,Denmark,0.0
60086,07/09/2020,Greenland,Denmark,0.0
60067,07/09/2020,French Guiana,France,22.0
60068,07/09/2020,French Polynesia,France,0.0
60087,07/09/2020,Guadeloupe,France,14.0
60211,07/09/2020,Martinique,France,14.0
60217,07/09/2020,Mayotte,France,37.0
60256,07/09/2020,New Caledonia,France,0.0
60334,07/09/2020,Reunion,France,3.0
60350,07/09/2020,Saint Barthelemy,France,0.0
60352,07/09/2020,Saint Pierre and Miquelon,France,0.0
60390,07/09/2020,St Martin,France,3.0
59975,07/09/2020,Baden-Wurttemberg,Germany,1838.0
59983,07/09/2020,Bayern,Germany,2609.0
59986,07/09/2020,Berlin,Germany,216.0
59994,07/09/2020,Brandenburg,Germany,172.0
59995,07/09/2020,Bremen,Germany,54.0
60100,07/09/2020,Hamburg,Germany,261.0
60106,07/09/2020,Hessen,Germany,514.0
60218,07/09/2020,Mecklenburg-Vorpommern,Germany,20.0
60263,07/09/2020,Niedersachsen,Germany,643.0
60267,07/09/2020,Nordrhein-Westfalen,Germany,1698.0
60335,07/09/2020,Rheinland-Pfalz,Germany,236.0
60346,07/09/2020,Saarland,Germany,174.0
60347,07/09/2020,Sachsen,Germany,225.0
60348,07/09/2020,Sachsen-Anhalt,Germany,61.0
60366,07/09/2020,Schleswig-Holstein,Germany,154.0
60408,07/09/2020,Thuringen,Germany,182.0
60434,07/09/2020,Unknown,Germany,0.0
60111,07/09/2020,Hong Kong,Hong Kong,7.0
59948,07/09/2020,Andaman and Nicobar Islands,India,0.0
59949,07/09/2020,Andhra Pradesh,India,277.0
59965,07/09/2020,Arunachal Pradesh,India,2.0
59966,07/09/2020,Assam,India,22.0
59988,07/09/2020,Bihar,India,115.0
60021,07/09/2020,Chandigarh,India,7.0
60028,07/09/2020,Chhattisgarh,India,15.0
60047,07/09/2020,Dadra and Nagar Haveli and Daman and Diu,India,0.0
60051,07/09/2020,Delhi,India,3258.0
60081,07/09/2020,Goa,India,9.0
60096,07/09/2020,Gujarat,India,2008.0
60101,07/09/2020,Haryana,India,287.0
60108,07/09/2020,Himachal Pradesh,India,11.0
60133,07/09/2020,Jammu and Kashmir,India,154.0
60136,07/09/2020,Jharkhand,India,23.0
60154,07/09/2020,Karnataka,India,486.0
60157,07/09/2020,Kerala,India,27.0
60182,07/09/2020,Ladakh,India,1.0
60198,07/09/2020,Madhya Pradesh,India,634.0
60204,07/09/2020,Maharashtra,India,9667.0
60206,07/09/2020,Manipur,India,0.0
60219,07/09/2020,Meghalaya,India,2.0
60233,07/09/2020,Mizoram,India,0.0
60245,07/09/2020,Nagaland,India,0.0
60285,07/09/2020,Odisha,India,52.0
60318,07/09/2020,Puducherry,India,14.0
60322,07/09/2020,Punjab,India,183.0
60332,07/09/2020,Rajasthan,India,491.0
60379,07/09/2020,Sikkim,India,0.0
60400,07/09/2020,Tamil Nadu,India,1765.0
60404,07/09/2020,Telangana,India,331.0
60421,07/09/2020,Tripura,India,1.0
60435,07/09/2020,Unknown,India,0.0
60442,07/09/2020,Uttar Pradesh,India,862.0
60443,07/09/2020,Uttarakhand,India,46.0
60469,07/09/2020,West Bengal,India,854.0
59929,07/09/2020,Abruzzo,Italy,464.0
59982,07/09/2020,Basilicata,Italy,27.0
60002,07/09/2020,Calabria,Italy,97.0
60006,07/09/2020,Campania,Italy,432.0
60060,07/09/2020,Emilia-Romagna,Italy,4269.0
60069,07/09/2020,Friuli Venezia Giulia,Italy,345.0
60184,07/09/2020,Lazio,Italy,843.0
60187,07/09/2020,Liguria,Italy,1558.0
60190,07/09/2020,Lombardia,Italy,16730.0
60209,07/09/2020,Marche,Italy,987.0
60234,07/09/2020,Molise,Italy,23.0
60299,07/09/2020,P.A. Bolzano,Italy,292.0
60300,07/09/2020,P.A. Trento,Italy,405.0
60311,07/09/2020,Piemonte,Italy,4108.0
60321,07/09/2020,Puglia,Italy,546.0
60364,07/09/2020,Sardegna,Italy,134.0
60378,07/09/2020,Sicilia,Italy,283.0
60418,07/09/2020,Toscana,Italy,1120.0
60431,07/09/2020,Umbria,Italy,80.0
60444,07/09/2020,Valle d'Aosta,Italy,146.0
60453,07/09/2020,Veneto,Italy,2037.0
59933,07/09/2020,Aichi,Japan,34.0
59934,07/09/2020,Akita,Japan,0.0
59954,07/09/2020,Aomori,Japan,1.0
60030,07/09/2020,Chiba,Japan,46.0
60059,07/09/2020,Ehime,Japan,5.0
60071,07/09/2020,Fukui,Japan,8.0
60072,07/09/2020,Fukuoka,Japan,33.0
60073,07/09/2020,Fukushima,Japan,0.0
60079,07/09/2020,Gifu,Japan,7.0
60097,07/09/2020,Gunma,Japan,19.0
60109,07/09/2020,Hiroshima,Japan,3.0
60110,07/09/2020,Hokkaido,Japan,101.0
60117,07/09/2020,Hyogo,Japan,45.0
60118,07/09/2020,Ibaraki,Japan,10.0
60127,07/09/2020,Ishikawa,Japan,27.0
60143,07/09/2020,Kagawa,Japan,0.0
60144,07/09/2020,Kagoshima,Japan,0.0
60150,07/09/2020,Kanagawa,Japan,97.0
60169,07/09/2020,Kochi,Japan,3.0
60175,07/09/2020,Kumamoto,Japan,3.0
60178,07/09/2020,Kyoto,Japan,18.0
60226,07/09/2020,Mie,Japan,1.0
60231,07/09/2020,Miyagi,Japan,1.0
60232,07/09/2020,Miyazaki,Japan,0.0
60246,07/09/2020,Nagano,Japan,0.0
60247,07/09/2020,Nagasaki,Japan,1.0
60248,07/09/2020,Nara,Japan,2.0
60264,07/09/2020,Niigata,Japan,0.0
60287,07/09/2020,Oita,Japan,1.0
60288,07/09/2020,Okayama,Japan,0.0
60289,07/09/2020,Okinawa,Japan,7.0
60297,07/09/2020,Osaka,Japan,86.0
60314,07/09/2020,Port Quarantine,Japan,1.0
60349,07/09/2020,Saga,Japan,0.0
60353,07/09/2020,Saitama,Japan,67.0
60374,07/09/2020,Shiga,Japan,1.0
60375,07/09/2020,Shimane,Japan,0.0
60376,07/09/2020,Shizuoka,Japan,1.0
60413,07/09/2020,Tochigi,Japan,0.0
60414,07/09/2020,Tokushima,Japan,1.0
60415,07/09/2020,Tokyo,Japan,325.0
60419,07/09/2020,Tottori,Japan,0.0
60420,07/09/2020,Toyama,Japan,22.0
60436,07/09/2020,Unknown,Japan,0.0
60466,07/09/2020,Wakayama,Japan,3.0
60475,07/09/2020,Yamagata,Japan,1.0
60476,07/09/2020,Yamaguchi,Japan,0.0
60478,07/09/2020,Yamanashi,Japan,1.0
60197,07/09/2020,Macau,Macau,0.0
59951,07/09/2020,Anhui,Mainland China,6.0
59984,07/09/2020,Beijing,Mainland China,9.0
60033,07/09/2020,Chongqing,Mainland China,6.0
60070,07/09/2020,Fujian,Mainland China,1.0
60075,07/09/2020,Gansu,Mainland China,2.0
60091,07/09/2020,Guangdong,Mainland China,8.0
60092,07/09/2020,Guangxi,Mainland China,2.0
60095,07/09/2020,Guizhou,Mainland China,2.0
60098,07/09/2020,Hainan,Mainland China,6.0
60103,07/09/2020,Hebei,Mainland China,6.0
60104,07/09/2020,Heilongjiang,Mainland China,13.0
60105,07/09/2020,Henan,Mainland China,22.0
60114,07/09/2020,Hubei,Mainland China,4512.0
60116,07/09/2020,Hunan,Mainland China,4.0
60124,07/09/2020,Inner Mongolia,Mainland China,1.0
60137,07/09/2020,Jiangsu,Mainland China,0.0
60138,07/09/2020,Jiangxi,Mainland China,1.0
60139,07/09/2020,Jilin,Mainland China,2.0
60186,07/09/2020,Liaoning,Mainland China,2.0
60265,07/09/2020,Ningxia,Mainland China,0.0
60326,07/09/2020,Qinghai,Mainland China,0.0
60370,07/09/2020,Shaanxi,Mainland China,3.0
60371,07/09/2020,Shandong,Mainland China,7.0
60372,07/09/2020,Shanghai,Mainland China,7.0
60373,07/09/2020,Shanxi,Mainland China,0.0
60377,07/09/2020,Sichuan,Mainland China,3.0
60409,07/09/2020,Tianjin,Mainland China,3.0
60410,07/09/2020,Tibet,Mainland China,0.0
60474,07/09/2020,Xinjiang,Mainland China,3.0
60482,07/09/2020,Yunnan,Mainland China,2.0
60487,07/09/2020,Zhejiang,Mainland China,1.0
59932,07/09/2020,Aguascalientes,Mexico,179.0
59977,07/09/2020,Baja California,Mexico,2206.0
59978,07/09/2020,Baja California Sur,Mexico,95.0
60007,07/09/2020,Campeche,Mexico,271.0
60029,07/09/2020,Chiapas,Mexico,697.0
60031,07/09/2020,Chihuahua,Mexico,705.0
60036,07/09/2020,Ciudad de Mexico,Mexico,7450.0
60037,07/09/2020,Coahuila,Mexico,329.0
60038,07/09/2020,Colima,Mexico,94.0
60058,07/09/2020,Durango,Mexico,172.0
60090,07/09/2020,Guanajuato,Mexico,506.0
60094,07/09/2020,Guerrero,Mexico,1039.0
60107,07/09/2020,Hidalgo,Mexico,764.0
60132,07/09/2020,Jalisco,Mexico,951.0
60223,07/09/2020,Mexico,Mexico,5062.0
60225,07/09/2020,Michoacan,Mexico,544.0
60239,07/09/2020,Morelos,Mexico,729.0
60251,07/09/2020,Nayarit,Mexico,236.0
60281,07/09/2020,Nuevo Leon,Mexico,487.0
60283,07/09/2020,Oaxaca,Mexico,685.0
60319,07/09/2020,Puebla,Mexico,1663.0
60329,07/09/2020,Queretaro,Mexico,359.0
60331,07/09/2020,Quintana Roo,Mexico,668.0
60358,07/09/2020,San Luis Potosi,Mexico,240.0
60380,07/09/2020,Sinaloa,Mexico,1545.0
60385,07/09/2020,Sonora,Mexico,998.0
60396,07/09/2020,Tabasco,Mexico,1305.0
60398,07/09/2020,Tamaulipas,Mexico,548.0
60411,07/09/2020,Tlaxcala,Mexico,422.0
60454,07/09/2020,Veracruz,Mexico,1890.0
60480,07/09/2020,Yucatan,Mexico,557.0
60484,07/09/2020,Zacatecas,Mexico,130.0
59964,07/09/2020,Aruba,Netherlands,3.0
59992,07/09/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,0.0
60045,07/09/2020,Curacao,Netherlands,1.0
60382,07/09/2020,Sint Maarten,Netherlands,15.0
59974,07/09/2020,Azad Jammu and Kashmir,Pakistan,41.0
59980,07/09/2020,Balochistan,Pakistan,125.0
60080,07/09/2020,Gilgit-Baltistan,Pakistan,34.0
60128,07/09/2020,Islamabad,Pakistan,146.0
60164,07/09/2020,Khyber Pakhtunkhwa,Pakistan,1063.0
60323,07/09/2020,Punjab,Pakistan,1972.0
60381,07/09/2020,Sindh,Pakistan,1677.0
59944,07/09/2020,Amazonas,Peru,90.0
59946,07/09/2020,Ancash,Peru,532.0
59955,07/09/2020,Apurimac,Peru,22.0
59959,07/09/2020,Arequipa,Peru,356.0
59972,07/09/2020,Ayacucho,Peru,32.0
60001,07/09/2020,Cajamarca,Peru,119.0
60005,07/09/2020,Callao,Peru,693.0
60046,07/09/2020,Cusco,Peru,23.0
60112,07/09/2020,Huancavelica,Peru,22.0
60113,07/09/2020,Huanuco,Peru,91.0
60119,07/09/2020,Ica,Peru,568.0
60141,07/09/2020,Junin,Peru,191.0
60180,07/09/2020,La Libertad,Peru,738.0
60183,07/09/2020,Lambayeque,Peru,780.0
60188,07/09/2020,Lima,Peru,5252.0
60191,07/09/2020,Loreto,Peru,355.0
60199,07/09/2020,Madre de Dios,Peru,76.0
60237,07/09/2020,Moquegua,Peru,21.0
60305,07/09/2020,Pasco,Peru,25.0
60312,07/09/2020,Piura,Peru,820.0
60324,07/09/2020,Puno,Peru,35.0
60359,07/09/2020,San Martin,Peru,174.0
60397,07/09/2020,Tacna,Peru,10.0
60423,07/09/2020,Tumbes,Peru,127.0
60428,07/09/2020,Ucayali,Peru,162.0
60437,07/09/2020,Unknown,Peru,0.0
59931,07/09/2020,Adygea Republic,Russia,14.0
59939,07/09/2020,Altai Krai,Russia,49.0
59940,07/09/2020,Altai Republic,Russia,1.0
59945,07/09/2020,Amur Oblast,Russia,22.0
59963,07/09/2020,Arkhangelsk Oblast,Russia,83.0
59967,07/09/2020,Astrakhan Oblast,Russia,35.0
59981,07/09/2020,Bashkortostan Republic,Russia,19.0
59985,07/09/2020,Belgorod Oblast,Russia,42.0
59998,07/09/2020,Bryansk Oblast,Russia,35.0
59999,07/09/2020,Buryatia Republic,Russia,24.0
60023,07/09/2020,Chechen Republic,Russia,26.0
60024,07/09/2020,Chelyabinsk Oblast,Russia,88.0
60034,07/09/2020,Chukotka Autonomous Okrug,Russia,1.0
60035,07/09/2020,Chuvashia Republic,Russia,43.0
60048,07/09/2020,Dagestan Republic,Russia,404.0
60123,07/09/2020,Ingushetia Republic,Russia,71.0
60126,07/09/2020,Irkutsk Oblast,Russia,86.0
60131,07/09/2020,Ivanovo Oblast,Russia,53.0
60135,07/09/2020,Jewish Autonomous Okrug,Russia,6.0
60142,07/09/2020,Kabardino-Balkarian Republic,Russia,60.0
60145,07/09/2020,Kaliningrad Oblast,Russia,41.0
60147,07/09/2020,Kalmykia Republic,Russia,26.0
60148,07/09/2020,Kaluga Oblast,Russia,49.0
60149,07/09/2020,Kamchatka Krai,Russia,29.0
60152,07/09/2020,Karachay-Cherkess Republic,Russia,15.0
60153,07/09/2020,Karelia Republic,Russia,3.0
60155,07/09/2020,Kemerovo Oblast,Russia,11.0
60158,07/09/2020,Khabarovsk Krai,Russia,35.0
60159,07/09/2020,Khakassia Republic,Russia,19.0
60160,07/09/2020,Khanty-Mansi Autonomous Okrug,Russia,81.0
60167,07/09/2020,Kirov Oblast,Russia,42.0
60170,07/09/2020,Komi Republic,Russia,35.0
60171,07/09/2020,Kostroma Oblast,Russia,22.0
60172,07/09/2020,Krasnodar Krai,Russia,83.0
60173,07/09/2020,Krasnoyarsk Krai,Russia,195.0
60176,07/09/2020,Kurgan Oblast,Russia,2.0
60177,07/09/2020,Kursk Oblast,Russia,43.0
60185,07/09/2020,Leningrad Oblast,Russia,36.0
60189,07/09/2020,Lipetsk Oblast,Russia,19.0
60201,07/09/2020,Magadan Oblast,Russia,4.0
60210,07/09/2020,Mari El Republic,Russia,24.0
60238,07/09/2020,Mordovia Republic,Russia,28.0
60240,07/09/2020,Moscow,Russia,4059.0
60241,07/09/2020,Moscow Oblast,Russia,979.0
60243,07/09/2020,Murmansk Oblast,Russia,23.0
60253,07/09/2020,Nenets Autonomous Okrug,Russia,0.0
60266,07/09/2020,Nizhny Novgorod Oblast,Russia,279.0
60272,07/09/2020,North Ossetia - Alania Republic,Russia,67.0
60278,07/09/2020,Novgorod Oblast,Russia,32.0
60279,07/09/2020,Novosibirsk Oblast,Russia,128.0
60291,07/09/2020,Omsk Oblast,Russia,38.0
60295,07/09/2020,Orel Oblast,Russia,75.0
60296,07/09/2020,Orenburg Oblast,Russia,25.0
60307,07/09/2020,Penza Oblast,Russia,56.0
60308,07/09/2020,Perm Krai,Russia,91.0
60315,07/09/2020,Primorsky Krai,Russia,56.0
60317,07/09/2020,Pskov Oblast,Russia,33.0
60344,07/09/2020,Rostov Oblast,Russia,152.0
60345,07/09/2020,Ryazan Oblast,Russia,21.0
60351,07/09/2020,Saint Petersburg,Russia,1520.0
60354,07/09/2020,Sakha (Yakutiya) Republic,Russia,34.0
60355,07/09/2020,Sakhalin Oblast,Russia,0.0
60356,07/09/2020,Samara Oblast,Russia,59.0
60363,07/09/2020,Saratov Oblast,Russia,47.0
60384,07/09/2020,Smolensk Oblast,Russia,74.0
60391,07/09/2020,Stavropol Krai,Russia,112.0
60395,07/09/2020,Sverdlovsk Oblast,Russia,144.0
60399,07/09/2020,Tambov Oblast,Russia,19.0
60403,07/09/2020,Tatarstan Republic,Russia,15.0
60417,07/09/2020,Tomsk Oblast,Russia,21.0
60422,07/09/2020,Tula Oblast,Russia,141.0
60425,07/09/2020,Tver Oblast,Russia,91.0
60426,07/09/2020,Tyumen Oblast,Russia,18.0
60427,07/09/2020,Tyva Republic,Russia,25.0
60429,07/09/2020,Udmurt Republic,Russia,19.0
60430,07/09/2020,Ulyanovsk Oblast,Russia,52.0
60461,07/09/2020,Vladimir Oblast,Russia,84.0
60462,07/09/2020,Volgograd Oblast,Russia,45.0
60463,07/09/2020,Vologda Oblast,Russia,17.0
60465,07/09/2020,Voronezh Oblast,Russia,54.0
60477,07/09/2020,Yamalo-Nenets Autonomous Okrug,Russia,51.0
60479,07/09/2020,Yaroslavl Oblast,Russia,22.0
60483,07/09/2020,Zabaykalsky Krai,Russia,44.0
59947,07/09/2020,Andalusia,Spain,1435.0
59956,07/09/2020,Aragon,Spain,913.0
59968,07/09/2020,Asturias,Spain,334.0
59979,07/09/2020,Baleares,Spain,224.0
60000,07/09/2020,C. Valenciana,Spain,1432.0
60008,07/09/2020,Canarias,Spain,162.0
60009,07/09/2020,Cantabria,Spain,216.0
60013,07/09/2020,Castilla - La Mancha,Spain,3029.0
60014,07/09/2020,Castilla y Leon,Spain,2791.0
60015,07/09/2020,Catalonia,Spain,5675.0
60020,07/09/2020,Ceuta,Spain,4.0
60063,07/09/2020,Extremadura,Spain,519.0
60074,07/09/2020,Galicia,Spain,619.0
